-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Latitude  33.4484   Longitude -112.074 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 494.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M,WD50M,T2M
2020,4,3,13,944.08,3.07,211.0,27.46
2020,4,3,14,846.0,2.91,223.5,27.84
2020,4,3,15,689.12,3.15,234.4,27.71
2020,4,3,16,485.4,3.27,244.5,27.1
2020,4,3,17,255.93,3.63,261.3,25.49
2020,4,3,18,44.1,4.76,277.8,20.92
2020,4,3,19,0.0,5.99,280.1,18.33
2020,4,3,20,0.0,6.35,278.9,17.03
2020,4,3,21,0.0,5.95,272.0,15.98
2020,4,3,22,0.0,5.49,262.5,15.04
2020,4,3,23,0.0,5.06,254.8,14.21
2020,4,4,0,0.0,4.77,247.6,13.42
2020,4,4,1,0.0,4.34,243.6,12.7
2020,4,4,2,0.0,3.94,228.9,11.96
2020,4,4,3,0.0,3.69,207.7,11.14
2020,4,4,4,0.0,3.35,180.2,10.67
2020,4,4,5,0.0,3.55,155.4,10.05
2020,4,4,6,33.35,3.98,138.5,10.17
2020,4,4,7,237.27,3.95,128.5,14.48
2020,4,4,8,466.98,2.69,138.9,18.04
2020,4,4,9,672.4,2.46,162.0,21.35
2020,4,4,10,833.75,3.01,172.9,23.29
2020,4,4,11,937.83,3.43,180.7,24.76
2020,4,4,12,975.45,4.0,192.3,25.87
2020,4,4,13,946.65,4.55,201.7,26.66
2020,4,4,14,848.4,4.29,208.1,27.1
2020,4,4,15,691.53,3.96,215.0,27.14
2020,4,4,16,488.62,3.94,222.6,26.68
2020,4,4,17,259.3,3.9,233.9,25.14
2020,4,4,18,45.95,4.53,249.6,20.73
2020,4,4,19,0.0,6.08,253.9,18.08
2020,4,4,20,0.0,7.08,251.0,16.66
2020,4,4,21,0.0,7.13,244.7,15.44
2020,4,4,22,0.0,6.41,237.2,14.27
2020,4,4,23,0.0,5.02,229.9,13.45
2020,4,5,0,0.0,3.12,222.8,13.9
2020,4,5,1,0.0,1.55,208.6,14.63
2020,4,5,2,0.0,1.34,151.5,14.33
2020,4,5,3,0.0,2.6,136.4,13.06
2020,4,5,4,0.0,3.78,138.5,11.81
2020,4,5,5,0.0,4.46,141.3,10.93
2020,4,5,6,36.28,4.76,143.4,11.06
2020,4,5,7,243.77,4.31,150.0,15.34
2020,4,5,8,474.83,5.01,184.1,18.38
2020,4,5,9,680.72,5.76,192.3,20.78
2020,4,5,10,842.78,5.9,191.3,22.81
2020,4,5,11,947.08,5.88,191.2,24.49
2020,4,5,12,980.53,5.71,193.3,25.86
2020,4,5,13,949.0,5.92,199.2,26.83
2020,4,5,14,851.6,5.97,208.1,27.35
2020,4,5,15,693.55,5.88,216.3,27.3
2020,4,5,16,489.48,6.07,222.9,26.7
2020,4,5,17,259.73,6.2,231.6,25.09
2020,4,5,18,46.78,6.49,245.7,20.25
2020,4,5,19,0.0,6.97,254.3,17.6
2020,4,5,20,0.0,7.01,253.4,16.44
2020,4,5,21,0.0,6.81,247.7,15.35
2020,4,5,22,0.0,5.67,241.8,14.25
2020,4,5,23,0.0,3.99,231.7,13.87
2020,4,6,0,0.0,2.57,209.6,14.18
2020,4,6,1,0.0,2.25,169.2,13.87
2020,4,6,2,0.0,3.06,145.5,13.01
2020,4,6,3,0.0,3.83,142.5,12.01
2020,4,6,4,0.0,4.49,146.0,11.21
2020,4,6,5,0.0,5.13,148.8,10.5
2020,4,6,6,38.22,5.74,151.0,10.83
2020,4,6,7,247.62,5.57,157.4,14.86
2020,4,6,8,479.75,5.79,181.4,17.57
2020,4,6,9,686.95,5.93,188.0,20.08
2020,4,6,10,850.47,5.99,191.2,22.15
2020,4,6,11,955.6,5.96,196.1,23.82
2020,4,6,12,989.78,5.82,202.9,25.09
2020,4,6,13,957.9,5.86,210.9,25.94
2020,4,6,14,854.88,6.2,220.3,26.38
2020,4,6,15,692.95,6.42,230.4,26.26
2020,4,6,16,485.4,6.46,238.5,25.61
2020,4,6,17,254.75,6.41,247.0,24.19
2020,4,6,18,45.35,6.92,259.1,19.81
2020,4,6,19,0.0,7.5,262.7,17.17
2020,4,6,20,0.0,7.42,260.9,16.07
2020,4,6,21,0.0,7.06,256.9,15.0
2020,4,6,22,0.0,6.57,254.1,13.98
2020,4,6,23,0.0,5.39,256.3,12.98
2020,4,7,0,0.0,3.64,268.3,12.68
2020,4,7,1,0.0,2.06,284.6,13.32
2020,4,7,2,0.0,0.62,310.4,14.01
2020,4,7,3,0.0,0.74,84.6,13.76
2020,4,7,4,0.0,1.85,90.9,12.78
2020,4,7,5,0.0,2.91,89.2,11.86
2020,4,7,6,39.35,3.7,88.3,11.77
2020,4,7,7,247.85,3.48,89.8,16.16
2020,4,7,8,479.9,2.07,123.8,19.7
2020,4,7,9,686.55,2.89,167.2,21.89
2020,4,7,10,849.22,3.58,181.6,23.48
2020,4,7,11,950.75,3.97,190.2,24.75
2020,4,7,12,984.97,4.13,196.5,25.79
2020,4,7,13,952.8,4.02,202.0,26.52
2020,4,7,14,854.65,3.7,208.2,27.09
2020,4,7,15,694.4,3.59,214.1,27.2
2020,4,7,16,490.02,3.72,219.1,26.78
2020,4,7,17,261.35,4.06,229.1,25.53
2020,4,7,18,48.8,5.29,251.7,21.08
2020,4,7,19,0.0,7.16,264.1,18.32
2020,4,7,20,0.0,8.09,269.0,17.13
2020,4,7,21,0.0,8.08,269.4,15.88
2020,4,7,22,0.0,7.26,269.1,14.55
2020,4,7,23,0.0,5.79,271.5,13.41
2020,4,8,0,0.0,3.65,279.3,13.18
2020,4,8,1,0.0,1.57,298.5,14.22
2020,4,8,2,0.0,0.5,23.5,14.65
2020,4,8,3,0.0,1.32,83.9,13.89
2020,4,8,4,0.0,2.39,92.2,12.91
2020,4,8,5,0.0,3.78,95.8,11.53
2020,4,8,6,42.4,4.82,102.3,11.62
2020,4,8,7,251.77,4.49,115.8,16.53
2020,4,8,8,480.55,5.02,145.2,20.45
2020,4,8,9,684.12,6.72,167.8,23.17
2020,4,8,10,817.38,8.23,183.1,24.73
2020,4,8,11,796.3,9.38,192.4,25.65
2020,4,8,12,826.65,9.99,197.2,26.09
2020,4,8,13,641.42,10.27,202.2,25.97
2020,4,8,14,554.92,10.38,210.4,25.58
2020,4,8,15,455.98,10.86,219.8,24.72
2020,4,8,16,278.55,11.38,229.2,23.15
2020,4,8,17,147.9,11.44,237.7,20.88
2020,4,8,18,27.98,10.49,246.0,18.17
2020,4,8,19,0.0,8.89,254.6,16.0
2020,4,8,20,0.0,7.35,259.5,14.7
2020,4,8,21,0.0,6.1,262.2,13.35
2020,4,8,22,0.0,4.89,266.1,11.9
2020,4,8,23,0.0,3.68,271.4,11.02
2020,4,9,0,0.0,2.7,278.5,10.8
2020,4,9,1,0.0,2.19,290.6,10.71
2020,4,9,2,0.0,2.08,299.6,10.4
2020,4,9,3,0.0,1.82,317.5,10.16
2020,4,9,4,0.0,1.59,350.2,9.87
2020,4,9,5,0.0,1.94,23.4,9.59
2020,4,9,6,42.47,2.5,42.9,9.54
2020,4,9,7,246.55,1.69,56.1,13.03
2020,4,9,8,478.38,0.35,151.3,15.75
2020,4,9,9,691.6,0.9,218.3,17.46
2020,4,9,10,767.38,1.18,221.2,18.96
2020,4,9,11,918.85,1.65,217.6,20.28
2020,4,9,12,965.97,2.23,217.3,21.25
2020,4,9,13,910.6,2.71,218.3,21.88
2020,4,9,14,850.8,2.95,223.5,22.15
2020,4,9,15,697.25,2.82,231.9,22.02
2020,4,9,16,492.25,2.59,245.1,21.45
2020,4,9,17,264.4,2.56,262.2,20.35
2020,4,9,18,52.12,3.1,283.2,17.11
2020,4,9,19,0.0,3.76,297.6,14.64
2020,4,9,20,0.0,4.0,305.1,13.74
2020,4,9,21,0.0,4.02,308.2,13.04
2020,4,9,22,0.0,3.84,310.6,12.46
2020,4,9,23,0.0,3.44,315.2,12.08
2020,4,10,0,0.0,2.91,325.9,11.84
2020,4,10,1,0.0,2.45,344.4,11.62
2020,4,10,2,0.0,2.23,10.4,11.27
2020,4,10,3,0.0,2.4,36.5,10.68
2020,4,10,4,0.0,2.79,53.2,9.99
2020,4,10,5,0.0,3.07,64.4,9.09
2020,4,10,6,43.38,2.72,75.1,9.37
2020,4,10,7,245.55,2.26,87.7,13.35
2020,4,10,8,472.58,1.31,127.0,17.21
2020,4,10,9,675.6,1.72,182.3,19.88
2020,4,10,10,841.78,2.23,202.1,21.37
2020,4,10,11,943.45,2.33,206.5,22.57
2020,4,10,12,958.2,2.63,214.3,23.44
2020,4,10,13,879.62,3.18,229.2,24.04
2020,4,10,14,768.08,3.37,240.7,24.24
2020,4,10,15,648.92,3.41,249.9,24.01
2020,4,10,16,452.25,3.09,260.9,23.32
2020,4,10,17,241.88,2.83,275.9,22.09
2020,4,10,18,48.12,3.37,295.5,18.24
2020,4,10,19,0.0,4.1,310.6,15.64
2020,4,10,20,0.0,4.19,319.2,14.71
2020,4,10,21,0.0,3.62,320.9,14.35
2020,4,10,22,0.0,2.67,313.9,14.31
2020,4,10,23,0.0,1.94,283.1,14.44
2020,4,11,0,0.0,2.54,243.8,14.16
2020,4,11,1,0.0,3.6,234.1,12.58
2020,4,11,2,0.0,3.74,235.5,11.59
2020,4,11,3,0.0,3.19,227.4,11.07
2020,4,11,4,0.0,2.91,203.7,10.59
2020,4,11,5,0.0,3.12,182.2,10.27
2020,4,11,6,33.58,3.37,170.1,10.69
2020,4,11,7,188.93,2.93,162.7,12.62
2020,4,11,8,369.55,2.02,177.2,15.64
2020,4,11,9,568.53,2.39,189.6,17.85
2020,4,11,10,677.15,2.94,195.6,18.66
2020,4,11,11,688.28,3.24,201.7,18.59
2020,4,11,12,732.6,3.38,204.7,18.42
2020,4,11,13,790.92,3.31,206.6,18.48
2020,4,11,14,725.4,3.23,209.3,18.66
2020,4,11,15,593.75,3.15,213.1,18.62
2020,4,11,16,411.38,3.13,218.8,18.29
2020,4,11,17,217.07,3.33,222.4,17.64
2020,4,11,18,42.53,3.91,220.3,15.36
2020,4,11,19,0.0,4.72,212.4,13.17
2020,4,11,20,0.0,5.13,205.9,12.21
2020,4,11,21,0.0,5.18,206.1,11.37
2020,4,11,22,0.0,4.92,210.4,10.65
2020,4,11,23,0.0,4.41,211.6,10.05
2020,4,12,0,0.0,3.78,211.0,9.61
2020,4,12,1,0.0,3.01,211.9,9.27
2020,4,12,2,0.0,2.03,208.8,9.06
2020,4,12,3,0.0,1.43,188.0,8.76
2020,4,12,4,0.0,1.85,160.1,8.22
2020,4,12,5,0.0,2.81,150.3,7.4
2020,4,12,6,46.55,3.57,146.7,8.11
2020,4,12,7,246.7,2.79,165.3,11.68
2020,4,12,8,466.85,3.12,229.2,14.95
2020,4,12,9,663.33,3.5,239.0,17.36
2020,4,12,10,797.85,3.67,238.1,19.2
2020,4,12,11,879.38,4.09,236.7,20.77
2020,4,12,12,837.5,4.56,237.2,22.06
2020,4,12,13,805.1,5.04,239.9,22.99
2020,4,12,14,743.7,5.52,243.8,23.58
2020,4,12,15,616.83,5.81,248.8,23.79
2020,4,12,16,399.17,6.16,253.4,23.48
2020,4,12,17,207.15,6.33,257.7,22.5
2020,4,12,18,39.67,5.99,263.0,19.16
2020,4,12,19,0.0,6.08,263.6,16.41
2020,4,12,20,0.0,6.36,257.8,15.4
2020,4,12,21,0.0,6.56,250.9,14.45
2020,4,12,22,0.0,6.64,246.2,13.58
2020,4,12,23,0.0,6.13,245.8,12.7
2020,4,13,0,0.0,5.56,250.1,11.89
2020,4,13,1,0.0,4.86,253.2,11.22
2020,4,13,2,0.0,3.69,254.6,10.99
2020,4,13,3,0.0,2.08,250.6,11.56
2020,4,13,4,0.0,1.43,200.1,11.5
2020,4,13,5,0.0,2.71,175.1,10.37
2020,4,13,6,45.12,3.76,179.7,10.76
2020,4,13,7,230.5,3.62,184.1,14.13
2020,4,13,8,420.83,3.13,211.2,17.05
2020,4,13,9,620.6,3.78,235.0,19.19
2020,4,13,10,780.9,4.16,245.0,20.61
2020,4,13,11,828.35,4.34,251.6,21.52
2020,4,13,12,846.67,4.45,259.2,22.03
2020,4,13,13,769.62,4.64,268.1,22.75
2020,4,13,14,757.55,5.12,272.2,23.08
2020,4,13,15,596.12,5.7,274.5,23.08
2020,4,13,16,407.2,6.03,276.5,22.68
2020,4,13,17,217.32,5.96,275.1,21.83
2020,4,13,18,47.6,5.24,266.5,18.86
2020,4,13,19,0.0,5.09,254.5,16.33
2020,4,13,20,0.0,5.15,251.4,15.55
2020,4,13,21,0.0,4.66,259.9,14.87
2020,4,13,22,0.0,3.41,280.7,14.56
2020,4,13,23,0.0,1.83,330.5,13.6
2020,4,14,0,0.0,2.48,45.5,11.68
2020,4,14,1,0.0,4.3,64.1,10.91
2020,4,14,2,0.0,5.74,59.6,10.65
2020,4,14,3,0.0,6.98,52.1,10.43
2020,4,14,4,0.0,7.63,50.4,9.66
2020,4,14,5,0.0,8.25,50.9,8.57
2020,4,14,6,64.78,8.43,51.6,8.72
2020,4,14,7,288.08,6.54,51.8,11.55
2020,4,14,8,518.25,5.75,60.8,16.13
2020,4,14,9,720.7,3.9,64.0,20.7
2020,4,14,10,880.85,2.2,25.6,23.11
2020,4,14,11,976.4,2.42,344.6,24.46
2020,4,14,12,1002.35,3.04,324.4,25.25
2020,4,14,13,977.5,3.69,312.3,25.7
2020,4,14,14,874.47,4.29,305.3,25.85
2020,4,14,15,720.1,4.64,300.5,25.7
2020,4,14,16,517.0,4.73,298.1,25.07
2020,4,14,17,288.88,4.71,296.3,23.84
2020,4,14,18,67.82,4.54,291.3,19.49
2020,4,14,19,0.0,4.65,291.6,16.79
2020,4,14,20,0.0,5.0,300.9,15.58
2020,4,14,21,0.0,5.2,317.5,14.46
2020,4,14,22,0.0,4.81,341.6,13.42
2020,4,14,23,0.0,4.84,13.1,11.95
2020,4,15,0,0.0,6.0,40.0,10.73
2020,4,15,1,0.0,7.52,54.4,9.85
2020,4,15,2,0.0,8.21,60.3,9.1
2020,4,15,3,0.0,8.24,64.2,8.42
2020,4,15,4,0.0,7.87,65.9,7.98
2020,4,15,5,0.0,7.25,68.4,7.69
2020,4,15,6,71.47,6.46,72.2,9.01
2020,4,15,7,298.08,4.99,78.1,14.34
2020,4,15,8,529.05,3.1,93.0,18.39
2020,4,15,9,730.8,1.98,127.2,22.28
2020,4,15,10,888.17,1.37,166.9,24.24
2020,4,15,11,989.35,1.45,218.8,25.48
2020,4,15,12,1022.05,2.17,248.6,26.39
2020,4,15,13,987.92,2.97,258.5,26.92
2020,4,15,14,887.3,3.62,260.9,27.1
2020,4,15,15,728.95,4.06,260.7,26.84
2020,4,15,16,525.33,4.25,260.1,26.13
2020,4,15,17,295.12,4.15,259.6,24.76
2020,4,15,18,70.15,3.83,260.7,20.24
2020,4,15,19,0.0,3.47,265.2,17.99
2020,4,15,20,0.0,3.01,270.8,17.84
2020,4,15,21,0.0,2.51,276.2,17.93
2020,4,15,22,0.0,1.94,281.3,17.58
2020,4,15,23,0.0,1.3,281.6,17.71
2020,4,16,0,0.0,0.67,242.3,17.17
2020,4,16,1,0.0,1.44,180.4,15.75
2020,4,16,2,0.0,2.7,171.5,13.77
2020,4,16,3,0.0,3.39,166.3,12.38
2020,4,16,4,0.0,3.75,159.9,11.23
2020,4,16,5,0.0,4.1,158.1,10.29
2020,4,16,6,72.1,4.45,152.9,10.65
2020,4,16,7,296.83,4.26,148.1,15.36
2020,4,16,8,526.55,2.8,164.0,18.99
2020,4,16,9,731.62,2.42,194.4,22.77
2020,4,16,10,891.7,3.01,209.5,24.97
2020,4,16,11,990.35,3.3,218.5,26.39
2020,4,16,12,1020.17,3.34,227.2,27.44
2020,4,16,13,986.12,3.41,235.4,28.17
2020,4,16,14,883.65,3.56,244.0,28.5
2020,4,16,15,724.25,3.68,251.5,28.38
2020,4,16,16,520.03,3.7,255.8,27.75
2020,4,16,17,289.77,3.57,259.4,26.37
2020,4,16,18,68.25,3.25,268.4,22.34
2020,4,16,19,0.0,3.0,276.3,20.67
2020,4,16,20,0.0,2.86,279.7,20.06
2020,4,16,21,0.0,2.75,271.9,19.26
2020,4,16,22,0.0,2.59,253.2,17.99
2020,4,16,23,0.0,2.46,230.0,17.39
2020,4,17,0,0.0,2.02,206.8,17.28
2020,4,17,1,0.0,1.73,169.7,16.9
2020,4,17,2,0.0,2.25,135.0,15.76
2020,4,17,3,0.0,3.08,118.3,14.72
2020,4,17,4,0.0,3.78,111.9,13.77
2020,4,17,5,0.0,4.5,113.6,12.99
2020,4,17,6,70.28,5.33,117.0,13.3
2020,4,17,7,280.38,5.35,118.7,18.0
2020,4,17,8,500.83,5.12,138.2,21.67
2020,4,17,9,694.95,5.96,151.3,24.2
2020,4,17,10,883.5,6.65,160.5,25.98
2020,4,17,11,948.67,7.08,170.7,27.39
2020,4,17,12,886.1,7.29,181.6,28.34
2020,4,17,13,829.7,7.41,191.0,28.88
2020,4,17,14,785.78,7.67,198.8,29.07
2020,4,17,15,698.25,8.25,205.2,28.99
2020,4,17,16,509.08,8.87,209.7,28.12
2020,4,17,17,278.75,9.42,214.1,26.29
2020,4,17,18,65.18,9.42,219.9,22.46
2020,4,17,19,0.0,9.07,220.3,18.22
2020,4,17,20,0.0,7.92,215.7,16.35
2020,4,17,21,0.0,6.72,209.9,14.87
2020,4,17,22,0.0,5.72,206.2,13.81
2020,4,17,23,0.0,4.68,196.5,13.14
2020,4,18,0,0.0,4.04,176.5,12.73
2020,4,18,1,0.0,4.22,153.9,12.19
2020,4,18,2,0.0,5.11,144.5,11.53
2020,4,18,3,0.0,5.63,142.2,11.03
2020,4,18,4,0.0,5.47,140.9,10.54
2020,4,18,5,0.0,5.26,140.0,10.02
2020,4,18,6,58.95,4.78,140.5,11.23
2020,4,18,7,212.73,3.68,154.9,14.93
2020,4,18,8,387.2,3.46,184.1,17.82
2020,4,18,9,578.1,3.6,200.8,20.35
2020,4,18,10,619.5,3.83,213.8,22.13
2020,4,18,11,930.95,4.16,223.8,23.51
2020,4,18,12,970.38,4.82,232.2,24.5
2020,4,18,13,945.35,5.71,239.3,25.05
2020,4,18,14,839.92,6.51,244.5,25.18
2020,4,18,15,680.2,6.93,247.7,24.87
2020,4,18,16,481.88,6.88,251.4,24.15
2020,4,18,17,264.38,6.45,255.0,23.0
2020,4,18,18,63.08,5.67,253.2,19.89
2020,4,18,19,0.0,5.31,249.3,16.76
2020,4,18,20,0.0,5.31,249.0,15.94
2020,4,18,21,0.0,5.13,251.6,15.26
2020,4,18,22,0.0,4.5,254.7,14.86
2020,4,18,23,0.0,3.55,257.0,14.88
2020,4,19,0,0.0,2.78,255.0,14.75
2020,4,19,1,0.0,2.33,245.6,14.56
2020,4,19,2,0.0,1.93,229.2,13.92
2020,4,19,3,0.0,1.51,195.0,12.78
2020,4,19,4,0.0,1.5,162.5,12.0
2020,4,19,5,0.0,1.83,140.8,11.4
2020,4,19,6,73.7,2.89,116.9,11.92
2020,4,19,7,287.15,3.09,118.6,15.56
2020,4,19,8,511.0,1.59,157.5,19.14
2020,4,19,9,709.85,1.69,199.4,22.15
2020,4,19,10,866.35,1.64,203.3,23.93
2020,4,19,11,964.78,1.71,210.6,25.33
2020,4,19,12,978.53,1.9,224.4,26.46
2020,4,19,13,941.67,2.41,237.7,27.29
2020,4,19,14,797.2,2.95,243.4,27.7
2020,4,19,15,655.67,3.04,247.1,27.62
2020,4,19,16,462.08,2.94,252.8,27.09
2020,4,19,17,235.95,2.8,258.4,25.97
2020,4,19,18,54.8,2.41,276.9,22.92
2020,4,19,19,0.0,2.53,287.9,21.06
2020,4,19,20,0.0,2.8,289.6,20.29
2020,4,19,21,0.0,2.78,283.5,20.02
2020,4,19,22,0.0,3.9,267.2,18.49
2020,4,19,23,0.0,4.48,265.3,17.26
2020,4,20,0,0.0,4.6,267.1,16.37
2020,4,20,1,0.0,4.64,268.0,15.8
2020,4,20,2,0.0,3.8,265.6,15.45
2020,4,20,3,0.0,2.7,261.1,15.53
2020,4,20,4,0.0,1.92,243.0,15.83
2020,4,20,5,0.0,2.23,223.0,15.28
2020,4,20,6,72.22,2.55,214.1,15.22
2020,4,20,7,284.0,2.75,208.4,17.99
2020,4,20,8,515.45,3.1,222.1,21.12
2020,4,20,9,715.55,2.95,216.4,23.44
2020,4,20,10,875.0,3.01,208.6,25.1
2020,4,20,11,975.03,3.04,209.1,26.53
2020,4,20,12,1008.05,2.96,213.4,27.55
2020,4,20,13,974.55,3.04,217.7,28.23
2020,4,20,14,869.55,3.39,225.8,28.57
2020,4,20,15,710.28,3.65,234.5,28.63
2020,4,20,16,508.52,4.07,243.4,28.21
2020,4,20,17,284.27,4.87,255.3,27.11
2020,4,20,18,71.55,5.86,268.7,23.13
2020,4,20,19,0.0,6.87,269.7,19.87
2020,4,20,20,0.0,7.65,263.5,18.68
2020,4,20,21,0.0,8.0,257.4,17.45
2020,4,20,22,0.0,7.91,255.1,16.28
2020,4,20,23,0.0,6.84,253.9,15.09
2020,4,21,0,0.0,4.9,244.7,14.25
2020,4,21,1,0.0,3.76,225.6,13.98
2020,4,21,2,0.0,3.5,202.5,13.45
2020,4,21,3,0.0,3.8,189.9,12.83
2020,4,21,4,0.0,4.12,189.3,12.33
2020,4,21,5,0.0,4.05,191.4,12.02
2020,4,21,6,82.75,3.64,187.4,13.38
2020,4,21,7,299.65,3.27,195.2,17.21
2020,4,21,8,523.92,3.38,209.0,20.0
2020,4,21,9,721.05,4.39,219.1,22.82
2020,4,21,10,874.85,5.13,224.4,24.37
2020,4,21,11,972.08,5.81,233.0,25.51
2020,4,21,12,961.83,6.37,242.4,26.33
2020,4,21,13,861.88,6.79,252.7,26.82
2020,4,21,14,758.2,7.19,263.2,26.97
2020,4,21,15,637.17,7.24,272.3,26.68
2020,4,21,16,492.38,6.58,282.6,26.03
2020,4,21,17,269.52,5.66,291.4,25.02
2020,4,21,18,67.8,5.35,289.3,22.0
2020,4,21,19,0.0,5.04,288.5,18.82
2020,4,21,20,0.0,4.22,294.7,18.27
2020,4,21,21,0.0,3.4,301.8,18.12
2020,4,21,22,0.0,2.86,309.2,17.79
2020,4,21,23,0.0,2.43,318.2,17.32
2020,4,22,0,0.0,2.01,333.4,16.67
2020,4,22,1,0.0,1.75,14.9,15.74
2020,4,22,2,0.0,2.24,48.6,14.75
2020,4,22,3,0.0,3.29,58.5,13.94
2020,4,22,4,0.0,4.53,60.7,13.48
2020,4,22,5,0.0,5.6,59.4,13.05
2020,4,22,6,80.9,6.11,56.3,14.32
2020,4,22,7,293.2,4.69,57.4,17.74
2020,4,22,8,516.92,3.83,36.9,21.93
2020,4,22,9,714.2,3.18,23.9,24.84
2020,4,22,10,871.35,2.02,6.2,26.88
2020,4,22,11,971.67,1.83,317.7,28.63
2020,4,22,12,1006.55,3.24,291.2,29.9
2020,4,22,13,973.72,4.38,288.5,30.73
2020,4,22,14,876.33,4.88,288.3,31.31
2020,4,22,15,720.62,5.1,288.2,31.48
2020,4,22,16,520.12,5.27,288.1,31.23
2020,4,22,17,294.3,5.38,283.1,30.14
2020,4,22,18,77.78,5.92,269.9,25.42
2020,4,22,19,0.0,7.05,269.9,21.79
2020,4,22,20,0.0,7.92,282.9,20.63
2020,4,22,21,0.0,8.14,302.6,19.68
2020,4,22,22,0.0,7.82,326.6,18.71
2020,4,22,23,0.0,7.68,347.9,17.88
2020,4,23,0,0.0,7.55,2.4,17.24
2020,4,23,1,0.0,7.15,14.2,16.69
2020,4,23,2,0.0,6.59,28.7,16.44
2020,4,23,3,0.0,6.42,42.8,16.23
2020,4,23,4,0.0,6.36,50.4,15.94
2020,4,23,5,0.0,6.21,58.2,15.43
2020,4,23,6,84.12,5.8,67.7,16.65
2020,4,23,7,293.8,4.36,78.2,20.93
2020,4,23,8,515.97,1.93,85.5,24.82
2020,4,23,9,714.47,0.98,327.1,28.57
2020,4,23,10,875.0,2.02,286.6,30.7
2020,4,23,11,973.7,3.1,271.3,32.02
2020,4,23,12,1010.53,4.35,265.3,32.99
2020,4,23,13,977.03,5.6,265.2,33.62
2020,4,23,14,878.4,6.66,265.2,33.98
2020,4,23,15,721.05,7.51,264.9,34.02
2020,4,23,16,519.97,8.27,266.3,33.51
2020,4,23,17,293.85,8.45,266.9,32.23
2020,4,23,18,77.85,8.52,265.6,27.89
2020,4,23,19,0.0,8.89,268.6,24.2
2020,4,23,20,0.0,8.51,274.0,22.96
2020,4,23,21,0.0,7.71,281.4,21.85
2020,4,23,22,0.0,6.68,295.6,20.87
2020,4,23,23,0.0,5.7,317.9,19.99
2020,4,24,0,0.0,4.76,339.2,19.33
2020,4,24,1,0.0,3.62,357.9,19.03
2020,4,24,2,0.0,2.62,32.4,18.93
2020,4,24,3,0.0,2.74,70.8,18.28
2020,4,24,4,0.0,3.48,81.9,17.4
2020,4,24,5,0.0,4.22,77.5,16.71
2020,4,24,6,92.0,5.57,72.0,17.96
2020,4,24,7,306.48,5.79,71.6,21.98
2020,4,24,8,528.97,5.12,70.4,25.91
2020,4,24,9,732.47,3.85,75.0,29.42
2020,4,24,10,891.8,1.8,87.8,31.72
2020,4,24,11,992.67,0.52,239.0,33.51
2020,4,24,12,1024.05,2.25,264.4,34.61
2020,4,24,13,989.03,3.37,268.3,35.2
2020,4,24,14,888.62,4.07,268.0,35.44
2020,4,24,15,731.0,4.59,266.9,35.21
2020,4,24,16,529.3,5.04,264.3,34.56
2020,4,24,17,302.33,5.35,258.4,33.14
2020,4,24,18,82.97,5.63,249.1,28.5
2020,4,24,19,0.0,5.71,248.6,24.97
2020,4,24,20,0.0,5.54,261.8,23.79
2020,4,24,21,0.0,5.41,286.2,22.78
2020,4,24,22,0.0,5.0,317.6,21.85
2020,4,24,23,0.0,4.91,354.5,20.52
2020,4,25,0,0.0,5.54,22.7,19.7
2020,4,25,1,0.0,6.23,37.7,19.58
2020,4,25,2,0.0,6.84,45.3,18.91
2020,4,25,3,0.0,7.5,48.1,18.12
2020,4,25,4,0.0,8.12,49.0,17.58
2020,4,25,5,0.0,8.67,50.9,16.57
2020,4,25,6,95.78,8.84,55.1,16.89
2020,4,25,7,309.2,7.7,61.4,20.42
2020,4,25,8,531.97,6.84,71.1,25.49
2020,4,25,9,730.25,5.79,80.0,30.22
2020,4,25,10,892.55,3.66,88.6,32.72
2020,4,25,11,987.67,1.61,96.4,34.37
2020,4,25,12,1017.65,0.31,320.2,35.56
2020,4,25,13,982.42,1.8,298.1,36.18
2020,4,25,14,883.2,2.68,299.5,36.35
2020,4,25,15,727.92,3.02,300.9,36.19
2020,4,25,16,527.35,2.97,302.1,35.63
2020,4,25,17,300.83,2.76,297.7,34.36
2020,4,25,18,84.55,2.67,275.2,30.74
2020,4,25,19,0.0,2.79,259.5,28.7
2020,4,25,20,0.0,2.91,255.9,27.62
2020,4,25,21,0.0,2.99,261.7,26.46
2020,4,25,22,0.0,2.88,273.2,25.45
2020,4,25,23,0.0,2.44,289.2,24.67
2020,4,26,0,0.0,1.72,320.7,23.98
2020,4,26,1,0.0,1.74,15.6,23.43
2020,4,26,2,0.0,2.88,53.1,21.84
2020,4,26,3,0.0,4.75,71.6,19.51
2020,4,26,4,0.0,6.15,80.9,18.06
